PUBLIC-SPIRITED,3,.p^-blxk-'spir-x-txd,.BI-BLIK-'tBIr-I-tIS,1,4,NA
ADVERSELY,3,xd-'vR-sli,IS-'Fr-tLI,1,2,1.0792
IMPLEMENTING,3,'Im-plx-.mEn-tIG,'IB-BLI-.BIL-tIK,1,3,1.4771
POST-WORLD,3,.post-'wRld,.Brtt-'wrLS,1,1,NA
MADONNA,3,mx-'da-nx,BI-'Sc-LI,1,2,2.1239
LLOYD'S,3,lOdz,LrSt,4,0,NA
KOUSSEVITZKY,3,.ku-sx-'vIt-ski,.Kr-tI-'FIt-tKI,1,3,NA
MERCILESSLY,3,'mR-sx-lx-sli,'Br-tI-LI-tLI,1,3,1.2041
SKEPTICS,3,'skEp-txks,'tKIB-tIKt,1,1,1
FOYER,3,'fO-R,'Fr-r,1,1,1.5798
GLOSSARY,3,'gla-sx-ri,'KLc-tI-rI,1,2,0.4771
MONET,3,.mo-'ne,.Br-'LI,1,1,NA
PLATONIC,3,plx-'ta-nxk,BLI-'tc-LIK,1,2,1.6812
SAVORING,3,'se-vx-rIG,'tI-FI-rIK,2,2,1.0792
INTERPERSONAL,3,.In-tR-'pR-sx-nxl,.IL-tr-'Br-tI-LIL,1,4,1.1461
SIMILARITIES,3,.sI-mx-'lEr-x-tiz,.tI-BI-'LIr-I-tIt,1,4,1.7076
DEPRAVITY,3,dx-'pr@-vx-ti,SI-'BrI-FI-tI,1,3,1.5051
MAIS,3,me,BI,9,0,NA
VINDICATED,3,'vIn-dx-.ke-dxd,'FIL-SI-.KI-SIS,1,3,1.3222
SYMPHONIES,3,'sIm-fx-niz,'tIB-FI-LIt,1,2,1.2553
STOIC,3,'sto-xk,'ttr-IK,2,1,1.3222
54,53,.fIf-ti-'fcr,.FIF-tI-'Fcr,1,2,NA
SONNET,3,'sa-nxt,'tc-LIt,1,1,1.3617
HISTORIAN'S,3,hI-'stcr-i-xnz,KI-'ttcr-I-ILt,2,3,NA
METRECAL,3,'mE-trx-.k@l,'BI-trI-.KIL,1,2,NA
SALONS,3,sx-'lanz,tI-'LcLt,1,1,1.2553
ALEXANDER'S,3,.@-lxk-'s@n-dRz,.I-LIK-'tIL-Srt,1,3,NA
IMPRESSIONIST,3,Im-'prE-Sx-nxst,IB-'BrI-SI-LItt,1,3,1.1461
AUTOBIOGRAPHICAL,3,.c-dx-.bA-x-'gr@-fx-kxl,.c-SI-.BI-I-'KrI-FI-KIL,1,6,1.2788
DICTATE,3,'dIk-.tet,'SIK-.tIt,1,1,1.9395
JUDICIARY,3,Jx-'dI-Si-.Er-i,SI-'SI-SI-.Ir-I,1,4,1.0792
INHERENTLY,3,In-'hEr-xnt-li,IL-'KIr-ILt-LI,1,3,1.3979
NEW-FOUND,3,.nu-'fWnd,.Lr-'FWLS,1,1,NA
SUPPORTER,3,sx-'pcr-dR,tI-'Bcr-Sr,1,2,1.5185
SEDUCTION,3,sx-'d^k-Sxn,tI-'SIK-SIL,1,2,1.6532
CONSTITUENCY,3,kxn-'stI-CU-xn-si,KIL-'ttI-Sr-IL-tI,1,4,1.1139
DISGRACE,3,dIs-'gres,SIt-'KrIt,1,1,2.5276
CONFER,3,kxn-'fR,KIL-'Fr,1,1,1.7782
SURREPTITIOUSLY,3,.sR-xp-'tI-Sx-sli,.tr-IB-'tI-SI-tLI,1,4,0.6021
FASCISM,3,'f@-SI-zxm,'FI-SI-tIB,1,2,1.4624
SUBMITS,3,sxb-'mIts,tIB-'BItt,1,1,0.9031
CRINGING,3,'krIn-JIG,'KrIL-SIK,2,1,0.9542
CHIEF'S,3,Cifs,SIFt,8,0,NA
INFALLIBLE,3,.In-'f@-lx-bxl,.IL-'FI-LI-BIL,1,3,1.5051
COMMENTARIES,3,'ka-mxn-.tEr-iz,'Kc-BIL-.tIr-It,1,3,1
BILE,3,bAl,BIL,33,0,1.4914
MAJORITIES,3,mx-'Jcr-x-tiz,BI-'Scr-I-tIt,1,3,NA
BEAME,3,bim,BIB,19,0,NA
SNOW'S,3,snoz,tLrt,3,0,NA
SHRINKING,3,'SrIG-kIG,'SrIK-KIK,2,1,1.8129
BOOK'S,3,bUks,BrKt,5,0,NA
TRADITIONALISM,3,trx-'dI-Sx-nx-.lI-zxm,trI-'SI-SI-LI-.LI-tIB,1,5,0.4771
SOLUBLE,3,'sal-yU-bxl,'tcL-Kr-BIL,1,2,0.9542
MILDER,3,'mA-xl-dR,'BI-IL-Sr,1,2,0.7782
SIMS,3,sImz,tIBt,17,0,1.3979
LINDEMANN,3,'lIn-dx-man,'LIL-SI-BcL,1,2,NA
FORGED,3,fcrJd,FcrSS,1,0,2.2175
NARROWS,3,'nEr-.oz,'LIr-.rt,1,1,1.7993
EXPECTANT,3,Ek-'spEk-txnt,IK-'tBIK-tILt,1,2,1.2041
CHISHOLM,3,'CI-zxm,'SI-tIB,1,1,NA
CASUALTIES,3,'k@Z-wxl-tiz,'KIS-wIL-tIt,1,2,2.4216
EMPHASIZES,3,'Em-fx-.sA-zxz,'IB-FI-.tI-tIt,1,3,0.9031
WASPISH,3,'wa-spxS,'wc-tBIS,1,1,0.6021
CLOT,3,klat,KLct,3,0,1.7924
BARRICADE,3,'bEr-x-.ked,'BIr-I-.KIS,1,2,1.7076
MUSTACHED,3,'m^-.st@St,'BI-.ttISt,1,1,0.301
THANKING,3,'T@G-kIG,'TIK-KIK,2,1,2.1584
ANDRE,3,'an-.dre,'cL-.SrI,1,1,1.8865
ALSATIAN,3,.@l-'se-Sxn,.IL-'tI-SIL,1,2,0.8451
BRIGADE,3,brx-'ged,BrI-'KIS,1,1,2.0374
GOVERNESS,3,'g^-vR-nxs,'KI-Fr-LIt,1,2,1.4472
LES,3,le,LI,7,0,2.0899
RECAPTURE,3,.ri-'k@p-CR,.rI-'KIB-Sr,1,2,1.6021
KETTLE,3,'kE-dxl,'KI-SIL,9,1,2.0792
PROCLAMATIONS,3,.pra-klx-'me-Sxnz,.Brc-KLI-'BI-SILt,1,3,0.9542
PATTER,3,'p@-dR,'BI-Sr,17,1,1.3802
PALLID,3,'p@-lxd,'BI-LIS,9,1,0.9542
BABEL,3,'be-bxl,'BI-BIL,12,1,1.0792
HUG,3,h^g,KIK,21,0,2.8426
BROADSIDE,3,'brcd-.sAd,'BrcS-.tIS,1,1,1.0792
SAVORED,3,'se-vRd,'tI-FrS,3,1,0.7782
BYRD'S,3,bRdz,BrSt,6,0,NA
FOURTEENTH,7,'fcr-'tinT,'Fcr-'tILT,1,1,1.3222
NETHERLANDS,3,'nE-DR-lxndz,'LI-Tr-LILSt,1,2,1.2788
DEPLOYED,3,dx-'plOd,SI-'BLrS,1,1,1.9085
CIRCUMSPECT,3,'sR-kxm-.spEkt,'tr-KIB-.tBIKt,1,2,1.0414
HEROISM,3,'hEr-o-.I-zxm,'KIr-r-.I-tIB,1,3,1.6902
WOVE,3,wov,wrF,2,0,1.0792
SWEDEN'S,3,'swi-dxnz,'twI-SILt,1,1,NA
ARMORED,3,'ar-mRd,'cr-BrS,1,1,1.9494
KINSHIP,3,'kIn-.SIp,'KIL-.SIB,1,1,1.3424
DISTILLATION,3,.dI-stx-'le-Sxn,.SI-ttI-'LI-SIL,2,3,0.8451
EXCAVATION,3,.Ek-skx-'ve-Sxn,.IK-tKI-'FI-SIL,1,3,1.4914
HYDROGENS,3,'hA-drx-Jxnz,'KI-SrI-SILt,1,2,NA
BATAVIA,3,bx-'te-vi-x,BI-'tI-FI-I,1,3,NA
EXERTS,3,Ek-'sRts,IK-'trtt,1,1,0.9031
RECITALS,3,rx-'sA-dxlz,rI-'tI-SILt,1,2,1.0792
PROTESTATIONS,3,.pro-dE-'ste-Sxnz,.Brr-SI-'ttI-SILt,1,3,0.4771
PORES,3,pcrz,Bcrt,11,0,1.7559
LAUDANUM,3,'lc-dx-nxm,'Lc-SI-LIB,1,2,1.2304
RATIONED,3,'r@-Sxnd,'rI-SILS,1,1,1.2041
UNREASONABLE,3,.^n-'ri-zx-nx-bxl,.IL-'rI-tI-LI-BIL,1,4,2.1987
LAURENCE,3,'lcr-xns,'Lcr-ILt,1,1,1.4472
WATERCOLORS,3,'wa-dR-.k^-lRz,'wc-Sr-.KI-Lrt,1,3,1.0792
COMPOSING,3,kxm-'po-zIG,KIB-'Br-tIK,1,2,1.5798
CADENZA,3,kx-'dEn-zx,KI-'SIL-tI,1,2,0.4771
POTEMKIN'S,3,px-'tEm-kxnz,BI-'tIB-KILt,1,2,NA
COUNSELED,3,'kWn-sxld,'KWL-tILS,1,1,1.2304
FREEHAND,3,'fri-.h@nd,'FrI-.KILS,1,1,0.6021
CZARINA'S,3,.zar-'i-nxz,.tcr-'I-LIt,1,2,NA
PARISIAN,3,px-'ri-Zxn,BI-'rI-SIL,1,2,1.4914
SERENISSIMUS,3,.sEr-x-'nI-sx-mxs,.tIr-I-'LI-tI-BIt,1,4,NA
PRINCE'S,3,'prIn-sxz,'BrIL-tIt,1,1,NA
SAPPED,3,s@pt,tIBt,17,0,0.9031
HACK,3,h@k,KIK,21,0,2.4609
INCANDESCENT,3,.In-kxn-'dE-sxnt,.IL-KIL-'SI-tILt,1,3,1.2304
EXTRANEOUS,3,Ek-'stre-ni-xs,IK-'ttrI-LI-It,1,3,1.2041
MONSTERS,3,'man-stRz,'BcL-ttrt,1,1,2.5145
AWAITS,3,x-'wets,I-'wItt,1,1,2.233
IDLENESS,3,'A-dxl-nxs,'I-SIL-LIt,1,2,0.9031
MOP,3,map,BcB,7,0,2.1818
CROWING,3,'kro-IG,'Krr-IK,3,1,1.1139
ACACIA,3,x-'ke-Si-x,I-'KI-SI-I,1,3,0.9031
WHISKERS,3,'wI-skRz,'wI-tKrt,1,1,1.9243
BRISTLE,3,'brI-sxl,'BrI-tIL,5,1,0.8451
EXCESSES,3,'Ek-.sE-sxz,'IK-.tI-tIt,1,2,1.1761
DONNED,3,dand,ScLS,1,0,0.6021
HENDL,3,'hEn-dxl,'KIL-SIL,5,1,NA
ORNAMENTED,3,'cr-nx-.mEn-txd,'cr-LI-.BIL-tIS,1,3,NA
PAYNE'S,3,penz,BILt,37,0,NA
SHEAF,3,Sif,SIF,15,0,0.4771
MASONS,3,'me-sxnz,'BI-tILt,12,1,1.0414
HEADLESS,3,'hEd-lxs,'KIS-LIt,2,1,1.5682
TORSOS,3,'tcr-.soz,'tcr-.trt,1,1,0.6021
SPICES,3,'spA-sxz,'tBI-tIt,2,1,1.7243
SILHOUETTED,3,.sI-lU-'E-dxd,.tI-Lr-'I-SIS,1,3,0.699
NICHE,3,niS,LIS,17,0,1.5911
GILBERT,3,'gIl-bRt,'KIL-Brt,1,1,1.9191
ZODIACAL,3,.zo-'dA-x-kxl,.tr-'SI-I-KIL,1,3,0.4771
SPRAWL,3,sprcl,tBrcL,1,0,0.9031
MYERS,3,'mA-Rz,'BI-rt,3,1,NA
INLETS,3,'In-lxts,'IL-LItt,1,1,0.301
SINLESS,3,'sIn-lxs,'tIL-LIt,2,1,0.301
NECTAR,3,'nEk-tR,'LIK-tr,1,1,1.5911
CLINIC,3,'klI-nxk,'KLI-LIK,2,1,2.5587
DINED,3,dAnd,SILS,9,0,1.6232
TRAYS,3,trez,trIt,10,0,1.8129
MORSEL,3,'mcr-sxl,'Bcr-tIL,6,1,1.4914
ACADEMIES,3,x-'k@-dx-miz,I-'KI-SI-BIt,1,3,0.9031
TUMBLING,3,'t^m-bx-lIG,'tIB-BI-LIK,2,2,1.7404
HANDSTANDS,3,'h@nd-.st@ndz,'KILS-.ttILSt,1,1,0.6021
EDISON,3,'E-dx-sxn,'I-SI-tIL,1,2,1.7853
OMINOUSLY,3,'a-mx-nx-sli,'c-BI-LI-tLI,1,3,0.301
CRITTENDEN,3,'krI-txn-dxn,'KrI-tIL-SIL,1,2,NA
DRIERS,3,'drA-Rz,'SrI-rt,1,1,0.301
GADFLY,3,'g@d-.flA,'KIS-.FLI,1,1,0.4771
INFANTS,3,'In-fxnts,'IL-FILtt,1,1,1.7243
SOPHOCLES,3,'sa-fx-.kliz,'tc-FI-.KLIt,1,2,0.6021
MULES,3,myulz,BKrLt,1,0,1.8062
UNDERSTANDABLY,3,.^n-dR-'st@n-dx-bli,.IL-Sr-'ttIL-SI-BLI,1,4,1.4472
SLANDERER,3,'sl@n-dR-rR,'tLIL-Sr-rr,1,2,0.301
VIRULENCE,3,'vir-yU-lxns,'FIr-Kr-LILt,1,2,NA
BULGING,3,'b^l-JIG,'BIL-SIK,7,1,1.5185
PRINTER,3,'prIn-tR,'BrIL-tr,1,1,1.8692
MID-THIRTIES,3,.mId-'TR-diz,.BIS-'Tr-SIt,1,2,NA
AIRS,3,Erz,Irt,2,0,1.5798
UNAVOIDABLY,3,.^n-x-'vO-dx-bli,.IL-I-'Fr-SI-BLI,1,4,1.1139
ECLECTIC,3,E-'klEk-txk,I-'KLIK-tIK,1,2,1.2553
RAWSON,3,'rc-sxn,'rc-tIL,3,1,NA
FLAMBOYANT,3,.fl@m-'bO-xnt,.FLIB-'Br-ILt,1,2,1.3424
DISPENSATION,3,.dIs-pEn-'se-Sxn,.SIt-BIL-'tI-SIL,1,3,1.1761
GORTON'S,3,'gcr-txnz,'Kcr-tILt,1,1,NA
MAGISTRATES,3,'m@-Jx-.strets,'BI-SI-.ttrItt,1,2,0.699
ASSES,3,'@-sxz,'I-tIt,2,1,2.6375
RETRACTED,3,rx-'tr@k-txd,rI-'trIK-tIS,1,2,1.1139
SOMERSAULTS,3,'s^-mR-.sclts,'tI-Br-.tcLtt,1,2,1.1461
LUCIFER,3,'lu-sx-fR,'Lr-tI-Fr,1,2,1.6021
ELATED,3,x-'le-dxd,I-'LI-SIS,1,2,1.1461
BETTERMENT,3,'bE-dR-mxnt,'BI-Sr-BILt,2,2,1.0792
DECCA,3,'dE-kx,'SI-KI,6,1,NA
BOOKER,3,'bU-kR,'Br-Kr,3,1,1.415
MODESTLY,3,'ma-dxst-li,'Bc-SItt-LI,1,2,1.3424
MID-TWENTIETH,3,.mId-'twEn-ti-xT,.BIS-'twIL-tI-IT,1,3,NA
DISCREDITED,3,.dIs-'krE-dx-txd,.SIt-'KrI-SI-tIS,1,3,1.301
POSTPONING,3,.post-'po-nIG,.Brtt-'Br-LIK,1,2,1.5563
BUNT,3,b^nt,BILt,37,0,1.3222
SHARPE'S,3,Sarps,ScrBt,2,0,NA
BUDGE,3,b^J,BIS,33,0,1.9243
LENA,3,'li-nx,'LI-LI,4,1,NA
INFLICTION,3,In-'flIk-Sxn,IL-'FLIK-SIL,2,2,1.1139
STREAMED,3,strimd,ttrIBS,1,0,0.9542
ABSOLUTES,3,.@b-sx-'luts,.IB-tI-'Lrtt,1,2,1.2304
QUERIED,3,'kwEr-id,'KwIr-IS,1,1,0.699
EINSTEIN,3,'An-.stAn,'IL-.ttIL,1,1,2.2856
PLAYWRIGHT,3,'ple-.rAt,'BLI-.rIt,1,1,1.6435
WICKEDNESS,3,'wI-kxd-nxs,'wI-KIS-LIt,1,2,1.5798
BANDIT,3,'b@n-dxt,'BIL-SIt,3,1,1.9823
PHILLIES,3,'fI-liz,'FI-LIt,8,1,NA
KRUTCH'S,3,'kr^-Cxz,'KrI-SIt,5,1,NA
PERFECTING,3,pR-'fEk-tIG,Br-'FIK-tIK,1,2,1.4624
PURITANS,3,'pyUr-x-txnz,'BKrr-I-tILt,1,2,1.1461
EVERETT,3,'E-vx-rxt,'I-FI-rIt,2,2,NA
ASPIRE,3,x-'spA-R,I-'tBI-r,1,2,1.7404
AFFECTIONATELY,3,x-'fEk-Sx-nxt-li,I-'FIK-SI-LIt-LI,1,4,1.5051
EDUCATING,3,'E-JU-.ke-dIG,'I-Sr-.KI-SIK,1,3,1.3802
CONFORMIST,3,kxn-'fcr-mxst,KIL-'Fcr-BItt,1,2,0.8451
CONVERGE,3,kxn-'vRJ,KIL-'FrS,2,1,1.4914
BROOK,3,brUk,BrrK,3,0,1.8513
CONFORMISTS,3,kxn-'fcr-mxsts,KIL-'Fcr-BIttt,1,2,NA
WHITEMARSH,3,'wAt-.marS,'wIt-.BcrS,1,1,NA
GIOVANNI,3,.Ji-x-'va-ni,.SI-I-'Fc-LI,1,3,NA
UNCLES,3,'^G-kxlz,'IK-KILt,3,1,1.8692
EVACUATED,3,x-'v@-kyU-.e-dxd,I-'FI-KKr-.I-SIS,1,4,1.8692
MYTHOLOGY,3,mI-'Ta-lx-Ji,BI-'Tc-LI-SI,2,3,1.8808
HITHERTO,3,.hI-DR-'tu,.KI-Tr-'tr,1,2,0.9031
AORTA,3,.e-'cr-dx,.I-'cr-SI,1,2,1.7076
DIMENSIONING,3,dA-'mEn-Sx-nIG,SI-'BIL-SI-LIK,1,3,NA
UNDISTURBED,3,.^n-dx-'stRbd,.IL-SI-'ttrBS,1,2,1.5441
POHL'S,3,polz,BrLt,13,0,NA
FARCE,3,fars,Fcrt,5,0,1.8388
GASCONY,3,'g@-skx-ni,'KI-tKI-LI,1,2,NA
HARK,3,hark,KcrK,3,0,1.6812
LURKING,3,'lR-kIG,'Lr-KIK,2,1,2.0086
SHENANIGANS,3,Sx-'n@-nx-gxnz,SI-'LI-LI-KILt,1,3,1.6812
SCHOOL'S,3,skulz,tKrLt,1,0,NA
PRONOUNCEMENT,3,prx-'nWn-smxnt,BrI-'LWL-tBILt,1,2,0.7782
ABEYANCE,3,x-'be-xns,I-'BI-ILt,1,2,0.4771
SICILY,3,'sI-sx-li,'tI-tI-LI,1,2,1.8129
CATHETER,3,'k@-Tx-tR,'KI-TI-tr,1,2,1.5911
ADMITTEDLY,3,xd-'mI-dxd-li,IS-'BI-SIS-LI,1,3,1.6232
CURIA,3,'kyUr-i-x,'KKrr-I-I,1,2,0.301
VENTRICLE,3,'vEn-trx-kxl,'FIL-trI-KIL,1,2,1.415
DILIGENCE,3,'dI-lx-Jxns,'SI-LI-SILt,2,2,1.5798
VOUS,3,vu,Fr,3,0,NA
SECULARIZED,3,'sE-kyU-lx-.rAzd,'tI-KKr-LI-.rItS,1,3,NA
ESTRANGED,3,E-'strenJd,I-'ttrILSS,1,1,1.3222
COMMUNICATED,3,kx-'myu-nx-.ke-dxd,KI-'BKr-LI-.KI-SIS,1,4,1.6435
STAUNCH,3,stcnC,ttcLS,2,0,1.2041
BUTLERS,3,'b^t-lRz,'BIt-Lrt,1,1,1.3979
EST,3,Est,Itt,7,0,2.3096
PROFUNDITY,3,prx-'f^n-dx-ti,BrI-'FIL-SI-tI,1,3,0.699
FETE,3,fit,FIt,16,0,1
GORDIN,3,'gcr-dxn,'Kcr-SIL,4,1,NA
SANDBURG'S,3,'s@nd-.bRgz,'tILS-.BrKt,1,1,NA
STIRS,3,stRz,ttrt,2,0,1.5051
CALIBRATED,3,'k@-lx-.bre-dxd,'KI-LI-.BrI-SIS,1,3,1.3222
FLEISCHMANNS,3,'flAS-mxnz,'FLIS-BILt,1,1,NA
GRATIFYING,3,'gr@-dx-.fA-IG,'KrI-SI-.FI-IK,1,3,1.7076
KAREN,3,'kEr-xn,'KIr-IL,3,1,2.4133
CORINTHIANS,3,kcr-'In-Ti-xnz,Kcr-'IL-TI-ILt,1,3,1.0792
ALFRED'S,3,'@l-frxdz,'IL-FrISt,1,1,NA
SOBS,3,sabz,tcBt,4,0,1.9542
RUSTIC,3,'r^-stxk,'rI-ttIK,3,1,1.5051
WHEELOCK,3,'wi-.lak,'wI-.LcK,1,1,NA
DIAGNOSE,3,.dA-xg-'nos,.SI-IK-'Lrt,1,2,1.6721
LILLY'S,3,'lI-liz,'LI-LIt,2,1,NA
APOLOGY,3,x-'pa-lx-Ji,I-'Bc-LI-SI,1,3,2.8041
CARLSON,3,'karl-sxn,'KcrL-tIL,2,1,NA
ACCOMPLISHING,3,x-'kam-plx-SIG,I-'KcB-BLI-SIK,1,3,1.3979
SPRINGFIELD,3,'sprIG-.fild,'tBrIK-.FILS,1,1,1.5441
DEPRIVING,3,dx-'prA-vIG,SI-'BrI-FIK,1,2,1.4624
BUSTER,3,'b^-stR,'BI-ttr,6,1,2.4265
MILLIMETER,3,'mI-lx-.mi-dR,'BI-LI-.BI-Sr,1,3,1.7482
FOLLOWER,3,'fa-lo-R,'Fc-Lr-r,1,2,1.4914
SELF-DESTRUCTION,3,.sElf-dx-'str^k-Sxn,.tILF-SI-'ttrIK-SIL,1,3,NA
BEDE,3,bid,BIS,33,0,NA
VERACITY,3,vx-'r@-sx-ti,FI-'rI-tI-tI,1,3,1.3222
HODGKIN,3,'haJ-kxn,'KcS-KIL,2,1,NA
UNAMBIGUOUS,3,.^n-.@m-'bIg-yU-xs,.IL-.IB-'BIK-Kr-It,1,4,0.6021
MATURATION,3,.m@-Cx-'re-Sxn,.BI-SI-'rI-SIL,1,3,0.6021
APOTHECARY,3,x-'pa-Tx-.kEr-i,I-'Bc-TI-.KIr-I,1,4,1
EXTINCTION,3,Ek-'stIGk-Sxn,IK-'ttIKK-SIL,1,2,1.8195
REIGNING,3,'re-nIG,'rI-LIK,4,1,1.4914
UPSETS,3,'^p-.sEts,'IB-.tItt,1,1,1.8451
SCEPTICAL,3,'skEp-tx-kxl,'tKIB-tI-KIL,1,2,1
OVERDEVELOPED,3,.o-vR-dx-'vE-lxpt,.r-Fr-SI-'FI-LIBt,1,4,0.699
WASTELAND,3,'west-.l@nd,'wItt-.LILS,1,1,1.6812
MID-JUNE,3,.mId-'Jun,.BIS-'SrL,1,1,NA
SELF-CONSCIOUSLY,3,.sElf-'kan-Sx-sli,.tILF-'KcL-SI-tLI,1,3,NA
BLACKS,3,bl@ks,BLIKt,4,0,2.0969
VENEREAL,3,vx-'nir-i-xl,FI-'LIr-I-IL,1,3,1.3802
CRIBS,3,krIbz,KrIBt,16,0,1.3979
REVEL,3,'rE-vxl,'rI-FIL,9,1,1.5911
FOSDICK'S,3,'faz-dxks,'Fct-SIKt,1,1,NA
VOCIFEROUS,3,.vo-'sI-fx-rxs,.Fr-'tI-FI-rIt,1,3,0.301
TRANSCENDING,3,.tr@n-'sEn-dIG,.trIL-'tIL-SIK,1,2,0.699
HUGO,3,'hyu-.go,'KKr-.Kr,1,1,1.8325
HORSEMANSHIP,3,'hcrs-mxn-.SIp,'Kcrt-BIL-.SIB,1,2,0.8451
EURIPIDES,3,yU-'rI-px-.diz,Kr-'rI-BI-.SIt,1,3,0.7782
LECTURING,3,'lEk-Cx-rIG,'LIK-SI-rIK,1,2,1.8261
OPUS,3,'o-pxs,'r-BIt,2,1,1.6021
EMBODIES,3,Em-'ba-diz,IB-'Bc-SIt,1,2,1.1461
ENCOMPASSED,3,En-'k^m-pxst,IL-'KIB-BItt,1,2,0.7782
CLOWN,3,klWn,KLWL,1,0,2.6503
DAMNATION,3,.d@m-'ne-Sxn,.SIB-'LI-SIL,1,2,1.7634
PILLAGE,3,'pI-lxJ,'BI-LIS,9,1,1.4914
MELODRAMA,3,'mE-lx-.dra-mx,'BI-LI-.Src-BI,1,3,1.5185
VAULTING,3,'vcl-tIG,'FcL-tIK,1,1,1
BAVARIA,3,bx-'vEr-i-x,BI-'FIr-I-I,1,3,NA
SPACIOUSNESS,3,'spe-Sx-snxs,'tBI-SI-tLIt,1,2,NA
GOETHE,3,'gR-dx,'Kr-SI,5,1,1.1461
TROPIC,3,'tra-pxk,'trc-BIK,1,1,1.4472
WAGER,3,'we-JR,'wI-Sr,4,1,2.1492
STORMED,3,stcrmd,ttcrBS,1,0,1.7404
MATERIALIZE,3,mx-'tir-i-x-.lAz,BI-'tIr-I-I-.LIt,1,4,1.3979
HARVESTING,3,'har-vx-stIG,'Kcr-FI-ttIK,1,2,1.4472
BUSHELL,3,'bU-Sxl,'Br-SIL,10,1,NA
FRANCS,3,fr@Gks,FrIKKt,1,0,1.9031
ELINOR,3,'E-lx-ncr,'I-LI-Lcr,1,2,NA
PROSECUTING,3,'pra-sx-.kyu-dIG,'Brc-tI-.KKr-SIK,1,3,1.6532
ROLLS-ROYCE,3,.rolz-'rOs,.rrLt-'rrt,1,1,NA
ECLIPTIC,3,E-'klIp-txk,I-'KLIB-tIK,1,2,NA
HOMEOWNERS,3,'hom-.o-nRz,'KrB-.r-Lrt,1,2,1.301
LORDSHIP,3,'lcrd-.SIp,'LcrS-.SIB,1,1,1.7243
ALLUSION,3,x-'lu-Zxn,I-'Lr-SIL,4,2,0.7782
SCRIVENER,3,'skrI-vx-nR,'tKrI-FI-Lr,1,2,0.4771
HURDLE,3,'hR-dxl,'Kr-SIL,8,1,1.5315
MANTHEY,3,'m@n-Ti,'BIL-TI,1,1,NA
HANDE,3,h@nd,KILS,17,0,NA
HAVOC,3,'h@-vxk,'KI-FIK,5,1,1.7993
STAGECOACH,3,'steJ-.koC,'ttIS-.KrS,1,1,1.5563
COLDE,3,kold,KrLS,8,0,NA
UNPUBLISHED,3,.^n-'p^-blxSt,.IL-'BI-BLISt,1,2,1
SUR,3,sUr,trr,5,0,1.3979
METHODOLOGICAL,3,.mE-Tx-dx-'la-Jx-kxl,.BI-TI-SI-'Lc-SI-KIL,1,5,0.301
ADAMS',3,'@-dxm-zxz,'I-SIB-tIt,1,2,NA
TRUSTWORTHY,3,'tr^st-.wR-Di,'trItt-.wr-TI,1,2,1.9395
DISPATCHES,3,dx-'sp@-Cxz,SI-'tBI-SIt,1,2,1.301
CALLERS,3,'kc-lRz,'Kc-Lrt,1,1,1.5798
EMBODYING,3,Em-'ba-di-IG,IB-'Bc-SI-IK,1,3,0.301
MUNDANE,3,.m^n-'den,.BIL-'SIL,1,1,1.5911
TRAIT,3,tret,trIt,10,0,1.7404
MOTIVATING,3,'mo-dx-.ve-dIG,'Br-SI-.FI-SIK,1,3,1
CASTE,3,k@st,KItt,19,0,1.301
KIPLING'S,3,'kIp-lIGz,'KIB-LIKt,1,1,NA
DIGNITARIES,3,'dIg-nx-.tEr-iz,'SIK-LI-.tIr-It,1,3,1.4472
HOWLING,3,'hW-lIG,'KW-LIK,3,1,2.0969
QUART,3,kwcrt,Kwcrt,1,0,1.8921
MAGNET,3,'m@g-nxt,'BIK-LIt,1,1,1.9777
SEDGWICK,3,'sEJ-.wIk,'tIS-.wIK,1,1,NA
TRASTEVERE,3,'tr@-stx-.vir,'trI-ttI-.FIr,1,2,NA
SUSTENANCE,3,'s^-stx-nxns,'tI-ttI-LILt,1,2,1.4314
BOOKSHELVES,3,'bUk-.SElvz,'BrK-.SILFt,1,1,1.1761
PATRONIZED,3,'pe-trx-.nAzd,'BI-trI-.LItS,1,2,1.1461
UNCHARTED,3,.^n-'Car-dxd,.IL-'Scr-SIS,1,2,1.7404
MENCKEN,3,'mEG-kxn,'BIK-KIL,6,1,NA
FOULING,3,'fW-lIG,'FW-LIK,1,1,1.1139
DRUNKARDS,3,'dr^G-kRdz,'SrIK-KrSt,1,1,1.0414
TROUGH,3,trcf,trcF,1,0,1.7709
BIRKHEAD,3,'bRk-.hEd,'BrK-.KIS,1,1,NA
SAWS,3,scz,tct,7,0,1.301
INDISPOSED,3,.In-dx-'spozd,.IL-SI-'tBrtS,1,2,1.6721
BONFIRE,3,'ban-.fA-R,'BcL-.FI-r,1,2,1.7782
PAJAMAS,3,px-'Ja-mxz,BI-'Sc-BIt,1,2,2.3139
INCEPTING,3,In-'sEp-tIG,IL-'tIB-tIK,1,2,NA
CHURCHGOING,3,'CRC-.go-IG,'SrS-.Kr-IK,1,2,0.9031
ORATORY,3,'cr-x-.tcr-i,'cr-I-.tcr-I,1,3,0.9031
ORDO,3,'cr-.do,'cr-.Sr,1,1,0.301
MATRICULATED,3,mx-'trI-kyU-.le-dxd,BI-'trI-KKr-.LI-SIS,1,4,NA
ILLUSTRIOUS,3,I-'l^-stri-xs,I-'LI-ttrI-It,1,3,1.7782
BOTTLED,3,'ba-dxld,'Bc-SILS,2,1,2.0569
