UNFITTING,3,.^n-'fI-dIG,.IL-'FI-SIK,1
SLUMBER,3,'sl^m-bR,'tLIB-Br,1
VISTAS,3,'vI-stxs,'FI-ttIt,1
IMMANENT,3,'I-mx-nxnt,'I-BI-LILt,3
JUMBLED,3,'J^m-bxld,'SIB-BILS,2
SPORES,3,spcrz,tBcrt,4
HEXAMETER,3,.hEk-'s@-mx-tR,.KIK-'tI-BI-tr,1
PROTOGEOMETRIC,3,.pro-.to-.Ji-x-'mE-trxk,.Brr-.tr-.SI-I-'BI-trIK,1
HUSKY,3,'h^-ski,'KI-tKI,1
SHARPER,3,'Sar-pR,'Scr-Br,1
FUND'S,3,f^ndz,FILSt,3
MALENESS,3,'mel-nxs,'BIL-LIt,3
BATTALION,3,bx-'t@l-yxn,BI-'tIL-KIL,1
MARTINEZ,3,.mar-'ti-nEz,.Bcr-'tI-LIt,1
OVERTURES,3,'o-vR-CRz,'r-Fr-Srt,1
WESLEYAN,3,'wE-sli-xn,'wI-tLI-IL,1
HEMMED,3,hEmd,KIBS,2
SALYER'S,3,'s@l-yRz,'tIL-Krt,1
ARROYO,3,x-'rO-.o,I-'rr-.r,1
MCNAIR,3,mxk-'nEr,BIK-'LIr,1
EXPLORERS,3,Ek-'splcr-rRz,IK-'tBLcr-rrt,1
MACPHERSON,3,mxk-'fir-sxn,BIK-'FIr-tIL,1
PEDRO,3,'pe-.dro,'BI-.Srr,1
LARAMIE,3,'lEr-x-mi,'LIr-I-BI,1
DEPREDATIONS,3,.dE-prx-'de-Sxnz,.SI-BrI-'SI-SILt,1
EXECUTIONS,3,.Ek-sx-'kyu-Sxnz,.IK-tI-'KKr-SILt,1
KEENLY,3,'kin-li,'KIL-LI,1
CHAVEZ,3,'Ca-vEz,'Sc-FIt,1
RATON,3,rx-'tan,rI-'tcL,1
HORSEMEN,3,'hcr-smxn,'Kcr-tBIL,1
MARKETPLACE,3,'mar-kxt-.ples,'Bcr-KIt-.BLIt,1
BONNET,3,'ba-nxt,'Bc-LIt,1
NATIONALITY,3,.n@-Sx-'n@-lx-ti,.LI-SI-'LI-LI-tI,1
TELEGRAPHER,3,tE-'lE-grx-fR,tI-'LI-KrI-Fr,1
AROUSAL,3,x-'rW-zxl,I-'rW-tIL,1
KNUCKLE,3,'n^-kxl,'LI-KIL,5
COAXED,3,kokst,KrKtt,1
LYON,3,'lA-xn,'LI-IL,1
GUSTS,3,g^sts,KIttt,3
DIMES,3,dAmz,SIBt,16
BLACKMER,3,'bl@k-mR,'BLIK-Br,1
VAIL,3,vel,FIL,17
LASTLY,3,'l@st-li,'LItt-LI,1
ANTIQUES,3,.@n-'tiks,.IL-'tIKt,2
SASH,3,s@S,tIS,17
DORR,3,dcr,Scr,5
FOSS,3,fcs,Fct,2
TRAFTON,3,'tr@f-txn,'trIF-tIL,1
BARSTOW,3,'bar-.sto,'Bcr-.ttr,1
LURKED,3,lRkt,LrKt,3
ARM'S,3,armz,crBt,1
TYPOGRAPHY,3,.tA-'pa-grx-fi,.tI-'Bc-KrI-FI,1
UTILITARIAN,3,.yu-.tI-lx-'tEr-i-xn,.Kr-.tI-LI-'tIr-I-IL,1
LEASH,3,liS,LIS,17
ROAMING,3,'ro-mIG,'rr-BIK,1
PROCURER,3,prx-'kyUr-rR,BrI-'KKrr-rr,1
DYER,3,'dA-R,'SI-r,2
UNAFFECTED,3,.^n-x-'fEk-txd,.IL-I-'FIK-tIS,1
PICASSO'S,3,px-'ka-.soz,BI-'Kc-.trt,1
BAS-RELIEF,3,.ba-rx-'lif,.Bc-rI-'LIF,1
AUDITION,3,.c-'dI-Sxn,.c-'SI-SIL,1
GRAPE,6,grep,KrIB,20
TRANSFORMS,3,'tr@ns-.fcrmz,'trILt-.FcrBt,1
LITERALNESS,3,'lI-dx-rxl-nxs,'LI-SI-rIL-LIt,1
ABSTRACTED,3,xb-'str@k-txd,IB-'ttrIK-tIS,2
SHREVEPORT,3,'Sriv-.pcrt,'SrIF-.Bcrt,1
RESERVOIRS,3,'rE-zR-.vwarz,'rI-tr-.Fwcrt,1
HOMEMAKERS,3,'hom-.me-kRz,'KrB-.BI-Krt,1
BLONDE'S,3,blandz,BLcLSt,1
ROUGHCAST,3,'r^f-.k@st,'rIF-.KItt,1
OUTDATED,3,.Wt-'de-dxd,.Wt-'SI-SIS,1
SLAKED,3,slekt,tLIKt,8
SCAFFOLDING,3,'sk@-fol-dIG,'tKI-FrL-SIK,1
SECCO,3,'sE-.ko,'tI-.Kr,2
NERO,3,'nir-.o,'LIr-.r,1
OXIDE,3,'ak-.sAd,'cK-.tIS,1
MUTILATED,3,'myu-dx-.le-dxd,'BKr-SI-.LI-SIS,1
MEMORIALS,3,mE-'mcr-i-xlz,BI-'Bcr-I-ILt,1
VIEWERS,3,'vyu-Rz,'FKr-rt,1
DISCREET,3,dx-'skrit,SI-'tKrIt,1
OUTSIDER,3,.Wt-'sA-dR,.Wt-'tI-Sr,1
PRESUME,3,prx-'zum,BrI-'trB,1
SHRED,3,SrEd,SrIS,5
SELF-CONFIDENT,3,.sElf-'kan-fx-dxnt,.tILF-'KcL-FI-SILt,2
WANTON,3,'wan-txn,'wcL-tIL,2
LIFELIKE,3,'lAf-.lAk,'LIF-.LIK,1
BEGUILING,3,bx-'gA-lIG,BI-'KI-LIK,4
BORIS',3,'bcr-x-sxz,'Bcr-I-tIt,1
MONOLOGUE,3,'ma-nx-.lcg,'Bc-LI-.LcK,1
OMISSION,3,x-'mI-Sxn,I-'BI-SIL,2
PIMP,3,pImp,BIBB,3
EGYPTIANS,3,x-'JIp-Sxnz,I-'SIB-SILt,1
MISSAIL,3,.mIs-'sel,.BIt-'tIL,1
OVERTHROWN,3,.o-vR-'Tron,.r-Fr-'TrrL,1
GRIGORI'S,3,grx-'gcr-iz,KrI-'Kcr-It,1
ATTORNEY'S,3,x-'tR-niz,I-'tr-LIt,1
VERDI,3,'vEr-di,'FIr-SI,1
OVERCROWDED,3,.o-vR-'krW-dxd,.r-Fr-'KrW-SIS,1
BATISTA'S,3,bx-'ti-stxz,BI-'tI-ttIt,1
AUTOPSY,3,'c-.tap-si,'c-.tcB-tI,1
WAIL,3,wel,wIL,11
REPUDIATED,3,rx-'pyu-di-.e-dxd,rI-'BKr-SI-.I-SIS,1
SATIRES,3,'s@-.tA-Rz,'tI-.tI-rt,1
DYNASTS,3,'dA-.n@sts,'SI-.LIttt,1
PRESUMES,3,prx-'zumz,BrI-'trBt,1
RAPTURE,3,'r@p-CR,'rIB-Sr,2
PI,3,pA,BI,9
FASCINATE,3,'f@-sx-.net,'FI-tI-.LIt,2
INFINITELY,3,'In-fx-nxt-li,'IL-FI-LIt-LI,1
CONFABULATION,3,kxn-.f@-byU-'le-Sxn,KIL-.FI-BKr-'LI-SIL,1
VALERY,3,'v@-lx-ri,'FI-LI-rI,2
MURTAUGH,3,'mR-.tc,'Br-.tc,1
OZONE,3,'o-.zon,'r-.trL,1
EXPRESSIONISM,3,Ek-'sprE-Sx-.nI-zxm,IK-'tBrI-SI-.LI-tIB,1
BARD,3,bard,BcrS,11
RELENTED,3,rx-'lEn-txd,rI-'LIL-tIS,1
FOIBLES,3,'fO-bxlz,'Fr-BILt,1
IMAGINES,3,I-'m@-Jxnz,I-'BI-SILt,2
CITIZENSHIP,3,'sI-dx-zxn-.SIp,'tI-SI-tIL-.SIB,1
CYSTS,3,sIsts,tIttt,3
SYNONYMS,3,'sI-nx-nImz,'tI-LI-LIBt,1
NOUNS,3,nWnz,LWLt,1
CYNEWULF,3,'kI-nx-.wUlf,'KI-LI-.wrLF,1
LEE'S,3,liz,LIt,24
SELF-PITY,3,.sElf-'pI-di,.tILF-'BI-SI,1
GREED,3,grid,KrIS,10
ORLICK'S,3,'cr-lxks,'cr-LIKt,1
RESURGENCE,3,rx-'sR-Jxns,rI-'tr-SILt,1
MILITARISM,3,'mI-lx-tx-.rI-zxm,'BI-LI-tI-.rI-tIB,1
CUSTODIAN,3,kx-'sto-di-xn,KI-'ttr-SI-IL,1
LOATH,3,loD,LrT,1
HULKS,3,h^lks,KILKt,1
MENDING,3,'mEn-dIG,'BIL-SIK,7
OCTILLION,3,.ak-'tI-li-xn,.cK-'tI-LI-IL,1
ORLICK,3,'cr-lxk,'cr-LIK,1
ALLEGORY,3,'@-lx-.gcr-i,'I-LI-.Kcr-I,1
MASSEUR,3,mx-'sUR,BI-'trr,2
BRUSSELS,3,'br^-sxlz,'BrI-tILt,6
HAVISHAM,3,'ha-vx-.Sam,'Kc-FI-.ScB,1
SPASM,3,'sp@-zxm,'tBI-tIB,1
BENEFICIARIES,3,.bE-nx-'fI-Si-.Er-iz,.BI-LI-'FI-SI-.Ir-It,1
VERSATILE,3,'vR-sx-tAl,'Fr-tI-tIL,1
CODING,3,'ko-dIG,'Kr-SIK,3
ARTHRITIS,3,.arT-'rA-dxs,.crT-'rI-SIt,1
MACRO-INSTRUCTIONS,3,'m@-.kro-In-.str^k-Sxnz,'BI-.Krr-IL-.ttrIK-SILt,1
RHEUMATISM,3,'ru-mx-.tI-zxm,'rr-BI-.tI-tIB,1
LOOT,3,lut,Lrt,10
POSING,3,'po-zIG,'Br-tIK,1
OCEANS,3,'o-Sxnz,'r-SILt,3
PROGRAMMER,3,'pro-.gr@-mR,'Brr-.KrI-Br,1
INSULIN,3,'In-sx-lxn,'IL-tI-LIL,1
FELLOWSHIPS,3,'fE-.lo-.SIps,'FI-.Lr-.SIBt,1
FARTHEST,3,'far-Dxst,'Fcr-TItt,1
RATS,3,r@ts,rItt,7
COMPRESSES,3,'kam-.prE-sxz,'KcB-.BrI-tIt,1
SEPTIC,3,'sEp-txk,'tIB-tIK,1
NITRATE,3,'nA-.tret,'LI-.trIt,1
AGGRIEVED,3,x-'grivd,I-'KrIFS,1
DEVASTATED,3,'dE-vx-.ste-dxd,'SI-FI-.ttI-SIS,1
CURES,3,kyUrz,KKrrt,1
SCRAPE,3,skrep,tKrIB,8
CLASSMATE,3,'kl@s-.met,'KLIt-.BIt,1
BOYS',3,bOz,Brt,14
FLOC,3,flak,FLcK,2
CILIATED,3,'sI-li-.e-dxd,'tI-LI-.I-SIS,1
DISARMED,3,.dIs-'armd,.SIt-'crBS,1
BLITHELY,3,'blAD-li,'BLIT-LI,1
HOMERS,3,'ho-mRz,'Kr-Brt,3
KENNAN'S,3,'kE-nxnz,'KI-LILt,4
SLOANE,3,slon,tLrL,1
COLLAGEN,3,'ka-x-Jxn,'Kc-I-SIL,1
VISCOELASTICITY,3,.vI-.sko-i-lx-'stI-sx-ti,.FI-.tKr-I-LI-'ttI-tI-tI,1
PROGRAMMED,3,'pro-.gr@md,'Brr-.KrIBS,1
TRUMAN'S,3,'tru-mxnz,'trr-BILt,1
ORTHODONTICS,3,.cr-Tx-'dan-txks,.cr-TI-'ScL-tIKt,1
ELONGATION,3,x-.lcG-'ge-Sxn,I-.LcK-'KI-SIL,1
FLORY,3,'flcr-i,'FLcr-I,2
DENTIST'S,3,'dEn-txsts,'SIL-tIttt,1
NEUTRALITY,3,.nu-'tr@-lx-ti,.Lr-'trI-LI-tI,1
PROTRUDING,3,prx-'tru-dIG,BrI-'trr-SIK,1
CROOKED,3,'krU-kxd,'Krr-KIS,1
SHAREHOLDERS,3,'SEr-.hol-dRz,'SIr-.KrL-Srt,1
DEFORMITY,3,dx-'fcr-mx-ti,SI-'Fcr-BI-tI,1
TERRORIZED,3,'tEr-R-.rAzd,'tIr-r-.rItS,1
PREDETERMINED,3,.pri-dx-'tR-mxnd,.BrI-SI-'tr-BILS,1
ALLOYS,3,'@-.lOz,'I-.Lrt,1
DANA'S,3,'de-nxz,'SI-LIt,11
THUMBS,3,T^mz,TIBt,2
ATHEISTS,3,'e-Ti-xsts,'I-TI-Ittt,1
NIEMAN,3,'ni-mxn,'LI-BIL,11
ORGANDY,3,'cr-gxn-di,'cr-KIL-SI,1
ORBITING,3,'cr-bx-tIG,'cr-BI-tIK,1
NECKLINE,3,'nEk-.lAn,'LIK-.LIL,1
ABNORMAL,3,.@b-'ncr-mxl,.IB-'Lcr-BIL,1
SHIPBUILDING,3,'SIp-.bIl-dIG,'SIB-.BIL-SIK,1
FARES,3,fErz,FIrt,3
ACCELERATORS,3,xk-'sE-lx-.re-dRz,IK-'tI-LI-.rI-Srt,1
DEXTER,3,'dEk-stR,'SIK-ttr,1
ILL-CONCEIVED,3,.Il-kxn-'sivd,.IL-KIL-'tIFS,1
LINEUP,3,'lAn-.^p,'LIL-.IB,1
SUBSTRATES,3,'s^b-.strets,'tIB-.ttrItt,1
INTERFACE,3,'In-tR-.fes,'IL-tr-.FIt,1
SCHEMATICALLY,3,skx-'m@-dx-kli,tKI-'BI-SI-KLI,1
RUPTURE,3,'r^p-CR,'rIB-Sr,2
ORTHODONTISTS,3,.cr-Tx-'dan-txsts,.cr-TI-'ScL-tIttt,1
UNOBTAINABLE,3,.^n-xb-'te-nx-bxl,.IL-IB-'tI-LI-BIL,1
POLYPROPYLENE,3,.pa-li-'pro-px-.lin,.Bc-LI-'Brr-BI-.LIL,1
SCOFFED,3,skcft,tKcFt,1
INEXPERIENCE,3,.In-Ek-'spir-i-xns,.IL-IK-'tBIr-I-ILt,1
PREMATURELY,3,.pri-mx-'CUr-li,.BrI-BI-'Srr-LI,1
SORRENTINO,3,.scr-xn-'ti-no,.tcr-IL-'tI-Lr,1
ACCENTED,3,'@k-.sEn-txd,'IK-.tIL-tIS,1
APPRENTICES,3,x-'prEn-tx-sxz,I-'BrIL-tI-tIt,1
EXTRA-SENSORY,3,.Ek-strx-'sEn-sR-i,.IK-ttrI-'tIL-tr-I,1
SUBSCRIBED,3,sxb-'skrAbd,tIB-'tKrIBS,1
PUMPED,3,p^mt,BIBt,6
PARAPSYCHOLOGY,3,.pEr-x-.sA-'ka-lx-Ji,.BIr-I-.tI-'Kc-LI-SI,1
DRAINING,3,'dre-nIG,'SrI-LIK,2
ENTRANCED,3,En-'tr@nst,IL-'trILtt,1
STAN,3,st@n,ttIL,7
RESTORABILITY,3,rx-.stcr-x-'bI-lx-ti,rI-.ttcr-I-'BI-LI-tI,1
TUMBLE,3,'t^m-bxl,'tIB-BIL,5
BOLSTER,3,'bol-stR,'BrL-ttr,2
QUERIES,3,'kwEr-iz,'KwIr-It,1
PRESSER,3,'prE-sR,'BrI-tr,1
CLARIFYING,3,'klEr-x-.fA-IG,'KLIr-I-.FI-IK,1
COMMUNICATOR,3,kx-'myu-nx-.ke-dR,KI-'BKr-LI-.KI-Sr,1
PERFORATED,3,'pR-fx-.re-dxd,'Br-FI-.rI-SIS,1
MUSIAL,3,'myu-zi-xl,'BKr-tI-IL,1
REFILL,3,'ri-.fIl,'rI-.FIL,1
MEKONG,3,'me-.kcG,'BI-.KcK,2
CASCADING,3,.k@-'ske-dIG,.KI-'tKI-SIK,1
CARPENTERS,3,'kar-pxn-tRz,'Kcr-BIL-trt,1
INTERSTAGE,3,.In-tR-'steJ,.IL-tr-'ttIS,1
MEDIUMISTIC,3,.mi-di-x-'mI-stxk,.BI-SI-I-'BI-ttIK,1
FLAW,3,flc,FLc,1
ROUNDUP,3,'rWn-.d^p,'rWL-.SIB,1
IMPINGE,3,Im-'pInJ,IB-'BILS,3
SLANT,3,sl@nt,tLILt,2
ALABASTER,3,'@-lx-.b@-stR,'I-LI-.BI-ttr,1
M,81,Em,IB,9
MAXIMIZES,3,'m@k-sx-.mA-zxz,'BIK-tI-.BI-tIt,1
MAGNIFYING,3,'m@g-nx-.fA-IG,'BIK-LI-.FI-IK,1
RECEDE,3,rx-'sid,rI-'tIS,2
SPECIFICATION,3,.spE-sx-fx-'ke-Sxn,.tBI-tI-FI-'KI-SIL,1
CONFINING,3,kxn-'fA-nIG,KIL-'FI-LIK,1
MONSOON,3,.man-'sun,.BcL-'trL,2
MELVILLE,3,'mEl-.vIl,'BIL-.FIL,1
INSTRUCTIONAL,3,In-'str^k-Sx-nxl,IL-'ttrIK-SI-LIL,1
TRANSIENT,3,'tr@n-si-xnt,'trIL-tI-ILt,1
PURGES,3,'pR-Jxz,'Br-SIt,6
UNECONOMICAL,3,.^n-.i-kx-'na-mx-kxl,.IL-.I-KI-'Lc-BI-KIL,1
BALTIC,3,'bcl-txk,'BcL-tIK,1
WARRANTED,3,'war-xn-txd,'wcr-IL-tIS,1
LYNDON,3,'lIn-dxn,'LIL-SIL,3
HARTFORD,3,'hart-fRd,'Kcrt-FrS,1
NEARNESS,3,'nir-nxs,'LIr-LIt,1
KINDRED,3,'kIn-drxd,'KIL-SrIS,2
MANUALLY,3,'m@n-yU-x-li,'BIL-Kr-I-LI,1
INCONVENIENT,3,.In-kxn-'vin-yxnt,.IL-KIL-'FIL-KILt,2
INERTIAL,3,I-'nR-Sxl,I-'Lr-SIL,4
STARVED,3,starvd,ttcrFS,1
PICKOFF,3,'pI-.kcf,'BI-.KcF,1
DULLED,3,d^ld,SILS,9
LIPSTICK,3,'lIp-.stIk,'LIB-.ttIK,1
WOODSIDE,3,'wUd-.sAd,'wrS-.tIS,1
CHALK,3,Cck,ScK,8
PERLMAN,3,'pRl-mxn,'BrL-BIL,2
RECOLLECTIONS,3,.rE-kx-'lEk-Sxnz,.rI-KI-'LIK-SILt,1
WARPED,3,wcrpt,wcrBt,1
BATHROBE,3,'b@T-.rob,'BIT-.rrB,2
EXHAUSTING,3,Ek-'sc-stIG,IK-'tc-ttIK,1
THROBBED,3,Trabd,TrcBS,1
DONATE,3,'do-.net,'Sr-.LIt,2
TEASING,3,'ti-zIG,'tI-tIK,2
FIEND,3,find,FILS,13
STUBBORNLY,3,'st^-bRn-li,'ttI-BrL-LI,1
OVERSIMPLIFICATION,3,.o-vR-.sIm-plx-fx-'ke-Sxn,.r-Fr-.tIB-BLI-FI-'KI-SIL,1
THROBBING,3,'Tra-bIG,'Trc-BIK,1
CRAFTS,3,kr@fts,KrIFtt,1
SUBJUGATION,3,.s^b-JU-'ge-Sxn,.tIB-Sr-'KI-SIL,1
ANTI-SEMITES,3,.@n-ti-'sE-.mAts,.IL-tI-'tI-.BItt,1
COWARDLY,3,'kW-Rd-li,'KW-rS-LI,1
HINTON,3,'hIn-txn,'KIL-tIL,6
UNSUNG,3,.^n-'s^G,.IL-'tIK,2
LEERED,3,lird,LIrS,3
EXEMPLIFIED,3,Ek-'sEm-plx-.fAd,IK-'tIB-BLI-.FIS,1
EMPHATICALLY,3,Em-'f@-dx-kli,IB-'FI-SI-KLI,1
JAILS,3,Jelz,SILt,20
FINNEY,3,'fI-ni,'FI-LI,10
WOODWARD,3,'wUd-wRd,'wrS-wrS,1
JEFF,3,JEf,SIF,15
HEYDRICH,3,'hA-drxk,'KI-SrIK,1
PHRASEOLOGY,3,.fre-zi-'a-lx-Ji,.FrI-tI-'c-LI-SI,1
SILENCES,3,'sA-lxn-sxz,'tI-LIL-tIt,1
DEVILISH,3,'dE-vx-lxS,'SI-FI-LIS,1
SNAKED,3,snekt,tLIKt,8
INSUFFICIENTLY,3,.In-s^-'fI-Sxnt-li,.IL-tI-'FI-SILt-LI,1
DALLOWAY,3,'d@-lx-.we,'SI-LI-.wI,1
DAINTY,3,'den-ti,'SIL-tI,4
AROUSING,3,x-'rW-zIG,I-'rW-tIK,1
DISHONEST,3,.dIs-'a-nxst,.SIt-'c-LItt,1
CHANDELIER,3,.S@n-dx-'lir,.SIL-SI-'LIr,1
FREEDMEN,3,'frid-mEn,'FrIS-BIL,3
GLADDEN,3,'gl@-dxn,'KLI-SIL,2
QUIETED,3,'kwA-x-txd,'KwI-I-tIS,1
FATES,3,fets,FItt,12
SPOTLESS,3,'spat-lxs,'tBct-LIt,1
PATROLLING,3,px-'tro-lIG,BI-'trr-LIK,1
ORDINANCES,3,'cr-dx-nxn-sxz,'cr-SI-LIL-tIt,1
DETESTED,3,dx-'tE-stxd,SI-'tI-ttIS,1
GAMBLE,3,'g@m-bxl,'KIB-BIL,4
SEEKERS,3,'si-kRz,'tI-Krt,2
49,27,.fcr-di-'nAn,.Fcr-SI-'LIL,1
SEWARD'S,3,'su-Rdz,'tr-rSt,1
ORTHOPEDIC,3,.cr-Tx-'pi-dxk,.cr-TI-'BI-SIK,1
AUTHORSHIP,3,'c-TR-.SIp,'c-Tr-.SIB,1
DRAMATIZE,3,'dr@-mx-.tAz,'SrI-BI-.tIt,1
RANCOR,3,'r@G-kR,'rIK-Kr,1
SPLITTING,3,'splI-dIG,'tBLI-SIK,2
FAITHS,3,feTs,FITt,1
KEENE,3,kin,KIL,31
FALTERED,3,'fcl-tRd,'FcL-trS,1
BALUSTRADE,3,'b@-lx-.stred,'BI-LI-.ttrIS,1
COMMONWEAL,3,'ka-mxn-.wil,'Kc-BIL-.wIL,1
SWAYING,3,'swe-IG,'twI-IK,1
STRANGER'S,3,'stren-JRz,'ttrIL-Srt,1
OUTRAGES,3,'Wt-.re-Jxz,'Wt-.rI-SIt,1
SAPIO,3,'sa-pi-.o,'tc-BI-.r,1
REVAMPED,3,.ri-'v@mpt,.rI-'FIBBt,1
PROVOKE,3,prx-'vok,BrI-'FrK,1
BULGED,3,b^lJd,BILSS,1
APATHY,3,'@-px-Ti,'I-BI-TI,1
OBEYING,3,x-'be-IG,I-'BI-IK,1
COMPREHENDING,3,.kam-prx-'hEn-dIG,.KcB-BrI-'KIL-SIK,1
REFORMED,3,rx-'fcrmd,rI-'FcrBS,1
CLEMENTE,3,klx-'mEn-.te,KLI-'BIL-.tI,1
NEVERSINK,3,'nE-vR-.sIGk,'LI-Fr-.tIKK,1
ILLUMINED,3,I-'lu-mxnd,I-'Lr-BILS,1
GENTILITY,3,.JEn-'tI-lx-ti,.SIL-'tI-LI-tI,1
SUPPLANT,3,sx-'pl@nt,tI-'BLILt,1
HATEFUL,3,'het-fxl,'KIt-FIL,1
SUBSERVIENT,3,sxb-'sR-vi-xnt,tIB-'tr-FI-ILt,2
JUDSON,3,'J^d-sxn,'SIS-tIL,1
INDUSTRIOUS,3,In-'d^-stri-xs,IL-'SI-ttrI-It,1
SINFUL,3,'sIn-fxl,'tIL-FIL,2
RACKETEERS,3,.r@-kx-'tirz,.rI-KI-'tIrt,1
SWAGGERED,3,'sw@-gRd,'twI-KrS,1
GROWNUPS,3,'gro-.n^ps,'Krr-.LIBt,1
RUFFLED,3,'r^-fxld,'rI-FILS,1
CRUMMY,3,'kr^-mi,'KrI-BI,4
SUPERLATIVE,3,sU-'pR-lx-txv,tr-'Br-LI-tIF,1
NIGGERS,3,'nI-gRz,'LI-Krt,2
ENRIGHT,3,'En-.rAt,'IL-.rIt,1
LAMBETH,3,'l@m-bET,'LIB-BIT,1
UNDERWRITE,3,'^n-dR-.rAt,'IL-Sr-.rIt,1
SELF-CONTROL,3,.sElf-kxn-'trol,.tILF-KIL-'trrL,1
COURTING,3,'kcr-dIG,'Kcr-SIK,3
RUM,3,r^m,rIB,12
THAMES,3,tEmz,tIBt,17
WIELDED,3,'wil-dxd,'wIL-SIS,4
UNLEASHED,3,.^n-'liSt,.IL-'LISt,1
STROKED,3,strokt,ttrrKt,2
MARRIES,3,'mEr-iz,'BIr-It,6
CONFUCIANISM,3,kxn-'fyu-Sx-.nI-zxm,KIL-'FKr-SI-.LI-tIB,1
SCRAPS,3,skr@ps,tKrIBt,4
LAWMAKING,3,'lc-.me-kIG,'Lc-.BI-KIK,1
BANDITS,3,'b@n-dxts,'BIL-SItt,1
SLOVENLY,3,'sl^-vxn-li,'tLI-FIL-LI,1
INTANGIBLES,3,.In-'t@n-Jx-bxlz,.IL-'tIL-SI-BILt,1
ROADBLOCK,3,'rod-.blak,'rrS-.BLcK,1
TAOIST,3,'tW-xst,'tW-Itt,1
PUNCTURED,3,'p^Gk-CRd,'BIKK-SrS,1
BAYONETS,3,.be-x-'nEts,.BI-I-'LItt,1
MUSCOVY,3,'m^-sko-vi,'BI-tKr-FI,1
METAPHYSIC,3,.mE-dx-'fI-zxk,.BI-SI-'FI-tIK,1
SMIRK,3,smRk,tBrK,4
LEASES,3,'li-sxz,'LI-tIt,4
DEEP-SET,3,'dip-.sEt,'SIB-.tIt,1
LEASING,3,'li-sIG,'LI-tIK,1
MATRIMONY,3,'m@-trx-.mo-ni,'BI-trI-.Br-LI,2
NEARED,3,nird,LIrS,3
PIGEON,3,'pI-Jxn,'BI-SIL,19
BLINKING,3,'blIG-kIG,'BLIK-KIK,2
OVERFALL,3,'o-vR-.fcl,'r-Fr-.FcL,1
DROPOUTS,3,'drap-.Wts,'SrcB-.Wtt,1
OUTSKIRTS,3,'Wt-.skRts,'Wt-.tKrtt,1
SNARLING,3,'snar-lIG,'tLcr-LIK,1
BRISTLING,3,'brI-sx-lIG,'BrI-tI-LIK,1
OVERRIDING,3,.o-vR-'rA-dIG,.r-Fr-'rI-SIK,1
IMPROVISED,3,'Im-prx-.vAzd,'IB-BrI-.FItS,1
HARDTACK,3,'hard-.t@k,'KcrS-.tIK,1
WATCHDOG,3,'waC-.dcg,'wcS-.ScK,1
EXCHANGING,3,Eks-'Cen-JIG,IKt-'SIL-SIK,1
FRECKLES,3,'frE-kxlz,'FrI-KILt,1
PERVERSELY,3,pR-'vR-sli,Br-'Fr-tLI,1
PONCHO,3,'pan-.Co,'BcL-.Sr,1
SELF-RELIANT,3,.sElf-rx-'lA-xnt,.tILF-rI-'LI-ILt,1
ARSENAL,3,'ar-sx-nxl,'cr-tI-LIL,1
INVESTIGATIVE,3,In-'vE-stx-.ge-dxv,IL-'FI-ttI-.KI-SIF,1
LEOPOLDVILLE,3,'li-x-.pold-.vIl,'LI-I-.BrLS-.FIL,1
UNDERSHIRT,3,'^n-dR-.SRt,'IL-Sr-.Srt,1
GREENLAND,3,'grin-l@nd,'KrIL-LILS,1
WHIRL,3,wRl,wrL,2
PERJURY,3,'pR-Jx-ri,'Br-SI-rI,2
GIGGLED,3,'gI-gxld,'KI-KILS,2
CRUMBLED,3,'kr^m-bxld,'KrIB-BILS,2
EQUATOR,3,x-'kwe-dR,I-'KwI-Sr,1
JUET'S,3,.Zu-'ez,.Sr-'It,2
RUSK'S,3,r^sks,rItKt,3
MAGICALLY,3,'m@-Jx-kli,'BI-SI-KLI,1
RUDOLPH,3,'ru-.dclf,'rr-.ScLF,1
SHORT-LIVED,3,.Scrt-'lIvd,.Scrt-'LIFS,1
FEVERISHLY,3,'fi-vx-rxS-li,'FI-FI-rIS-LI,1
AFTERNOON'S,3,.@f-tR-'nunz,.IF-tr-'LrLt,1
SECLUSION,3,sx-'klu-Zxn,tI-'KLr-SIL,1
MUSKETS,3,'m^-skxts,'BI-tKItt,3
FOREGO,3,.fcr-'go,.Fcr-'Kr,1
BLOODSHED,3,'bl^d-.SEd,'BLIS-.SIS,1
REDDER,3,'rE-dR,'rI-Sr,8
BOATSWAIN,3,'bot-swxn,'Brt-twIL,1
CREDULITY,3,krE-'du-lx-ti,KrI-'Sr-LI-tI,1
SHUFFLING,3,'S^-fx-lIG,'SI-FI-LIK,1
ICEBOX,3,'As-.baks,'It-.BcKt,1
SMOOTHER,3,'smu-DR,'tBr-Tr,1
LATHERED,3,'l@-DRd,'LI-TrS,2
CRISS-CROSSED,3,'krIs-.krcst,'KrIt-.Krctt,1
PILLOWS,3,'pI-loz,'BI-Lrt,5
SNEAKERS,3,'sni-kRz,'tLI-Krt,1
PROBED,3,probd,BrrBS,1
STALLS,3,stclz,ttcLt,1
IDEALISM,3,.A-'di-x-.lI-zxm,.I-'SI-I-.LI-tIB,1
EMITTED,3,x-'mI-dxd,I-'BI-SIS,2
SKULLCAP,3,'sk^l-.k@p,'tKIL-.KIB,1
GALLI,3,'g@-li,'KI-LI,14
SCOURED,3,'skW-Rd,'tKW-rS,1
JERKING,3,'JR-kIG,'Sr-KIK,3
