CLIFFORD,5,'klI-fRd,'KLI-FrS,1,1
TIMBERS,5,'tIm-bRz,'tIB-Brt,2,1
GEOGRAPHY,5,.Ji-'a-grx-fi,.SI-'c-KrI-FI,1,3
MATERNAL,5,mx-'tR-nxl,BI-'tr-LIL,2,2
INVALUABLE,5,.In-'v@l-yU-bxl,.IL-'FIL-Kr-BIL,1,3
UPI,5,.yu-.pi-'A,.Kr-.BI-'I,1,2
INDULGED,5,In-'d^lJd,IL-'SILSS,1,1
RETAILERS,5,'ri-.te-lRz,'rI-.tI-Lrt,1,2
SPARSE,5,spars,tBcrt,4,0
OLIVE,5,'a-lxv,'c-LIF,1,1
KNEELING,5,'ni-lIG,'LI-LIK,3,1
SHAPELESS,5,'Sep-.lxs,'SIB-.LIt,1,1
TRANSACTIONS,5,.tr@n-'s@k-Sxnz,.trIL-'tIK-SILt,1,2
OBESITY,5,.o-'bi-sx-ti,.r-'BI-tI-tI,1,3
ARMY'S,5,'ar-miz,'cr-BIt,2,1
HAIRY,5,'hEr-i,'KIr-I,3,1
GLARED,5,glErd,KLIrS,2,0
COMMENDABLE,5,kx-'mEn-dx-bxl,KI-'BIL-SI-BIL,1,3
COUNCILMAN,5,'kWn-sxl-mxn,'KWL-tIL-BIL,1,2
RADIAL,5,'re-di-xl,'rI-SI-IL,1,2
LOAF,5,lof,LrF,3,0
LINGERING,5,'lIG-gx-rIG,'LIK-KI-rIK,1,2
SECURELY,5,sx-'kyUr-li,tI-'KKrr-LI,1,2
PURITAN,5,'pyUr-x-txn,'BKrr-I-tIL,1,2
IMMORAL,5,I-'mcr-xl,I-'Bcr-IL,1,2
APPESTAT,5,'@-px-.st@t,'I-BI-.ttIt,1,2
DISPATCHED,5,dx-'sp@Ct,SI-'tBISt,1,1
CONFRONTS,5,kxn-'fr^nts,KIL-'FrILtt,1,1
BLASPHEMOUS,5,'bl@s-fx-mxs,'BLIt-FI-BIt,1,2
AFFINITY,5,x-'fI-nx-ti,I-'FI-LI-tI,1,3
CIRCULATING,5,'sR-kyU-.le-dIG,'tr-KKr-.LI-SIK,1,3
ASSERTS,5,x-'sRts,I-'trtt,1,1
SHOWERED,5,'SW-Rd,'SW-rS,1,1
COURTIER,5,.kur-di-'e,.Krr-SI-'I,1,2
WOULD-BE,5,'wUd-.bi,'wrS-.BI,1,1
NEWBURYPORT,5,'nu-bEr-x-.pcrt,'Lr-BIr-I-.Bcrt,1,3
SALISBURY,5,'s@lz-bEr-i,'tILt-BIr-I,1,2
JONATHAN,5,'Ja-nx-Txn,'Sc-LI-TIL,1,2
MONACLE,5,'ma-nx-kxl,'Bc-LI-KIL,1,2
ADAMANT,5,'@-dx-mxnt,'I-SI-BILt,1,2
ALLUSIONS,5,x-'lu-Zxnz,I-'Lr-SILt,2,2
INSECURITY,5,.In-sx-'kyUr-x-ti,.IL-tI-'KKrr-I-tI,1,4
HERFORD,5,'hR-fRd,'Kr-FrS,1,1
SUBSTITUTES,5,'s^b-stx-.tuts,'tIB-ttI-.trtt,1,2
APPREHENSIONS,5,.@-prx-'hEn-Sxnz,.I-BrI-'KIL-SILt,1,3
TRAVELS,5,'tr@-vxlz,'trI-FILt,1,1
ABUSED,5,x-'byuzd,I-'BKrtS,2,1
BAER,5,bEr,BIr,6,0
SHADOWING,5,'S@-do-IG,'SI-Sr-IK,1,2
LADY'S,5,'le-diz,'LI-SIt,5,1
ROUNDING,5,'rWn-dIG,'rWL-SIK,1,1
MAKE-UP,5,'mek-.^p,'BIK-.IB,2,1
RIG,5,rIg,rIK,12,0
FRUITLESS,5,'frut-lxs,'Frrt-LIt,1,1
BRANDISHING,5,'br@n-dx-SIG,'BrIL-SI-SIK,1,2
CORONER,5,'kcr-x-nR,'Kcr-I-Lr,1,2
GREENS,5,grinz,KrILt,5,0
BANISTER,5,'b@-nx-stR,'BI-LI-ttr,3,2
OPTION,5,'ap-Sxn,'cB-SIL,1,1
PRELUDE,5,'pri-.lud,'BrI-.LrS,1,1
CHEMICALLY,5,'kE-mx-kli,'KI-BI-KLI,1,2
CRYSTALLINE,5,'krI-stx-lxn,'KrI-ttI-LIL,1,2
REFINEMENT,5,rx-'fAn-mxnt,rI-'FIL-BILt,1,2
EMMETT,5,'E-mxt,'I-BIt,5,1
SWIRLED,5,swRld,twrLS,1,0
ROADWAY,5,'rod-.we,'rrS-.wI,1,1
PHILIPPI,5,'fI-lx-.pi,'FI-LI-.BI,1,2
REPERTORY,5,'rE-pR-.tcr-i,'rI-Br-.tcr-I,1,3
RETREATING,5,rx-'tri-dIG,rI-'trI-SIK,1,2
UNCERTAINTIES,5,.^n-'sR-txn-tiz,.IL-'tr-tIL-tIt,1,3
LEGACY,5,'lE-gx-si,'LI-KI-tI,1,2
BIRDIE,5,'bR-di,'Br-SI,6,1
GRAFTON,5,'gr@f-txn,'KrIF-tIL,1,1
INTELLECTUALLY,5,.In-tx-'lEk-CU-x-li,.IL-tI-'LIK-Sr-I-LI,1,5
96,13,.nAn-ti-'sIks,.LIL-tI-'tIKt,1,2
DIFFERENTIATED,5,'dI-fx-'rEn-Si-.e-dxd,'SI-FI-'rIL-SI-.I-SIS,1,5
BUNCHED,5,b^nCt,BILSt,8,0
STOICISM,5,'sto-x-.sI-zxm,'ttr-I-.tI-tIB,1,3
SATIN,5,'s@-txn,'tI-tIL,10,1
CENTERING,5,'sEn-tx-rIG,'tIL-tI-rIK,1,2
REFORMATION,5,.rE-fR-'me-Sxn,.rI-Fr-'BI-SIL,1,3
ROMANTICS,5,.ro-'m@n-txks,.rr-'BIL-tIKt,1,2
NATHAN,5,'ne-Txn,'LI-TIL,2,1
MATERIALLY,5,mx-'tir-i-x-li,BI-'tIr-I-I-LI,1,4
LARSON,5,'lar-sxn,'Lcr-tIL,2,1
COMPASSION,5,kxm-'p@-Sxn,KIB-'BI-SIL,1,2
SLASHING,5,'sl@-SIG,'tLI-SIK,2,1
COLDER,5,'kol-dR,'KrL-Sr,2,1
DICTATED,5,'dIk-.te-dxd,'SIK-.tI-SIS,1,2
DIPLOMAT,5,'dI-plx-.m@t,'SI-BLI-.BIt,1,2
PERTAINING,5,pR-'te-nIG,Br-'tI-LIK,1,2
TRANSITIONAL,5,.tr@n-'sI-Sx-nxl,.trIL-'tI-SI-LIL,1,3
TRUNKS,5,tr^Gks,trIKKt,1,0
NOBLEST,5,'no-bx-lxst,'Lr-BI-LItt,1,2
PADS,5,p@dz,BISt,10,0
BLENHEIM,5,'blE-nxm,'BLI-LIB,1,1
GLANCES,5,'gl@n-sxz,'KLIL-tIt,1,1
ELLIOTT,5,'E-li-xt,'I-LI-It,2,2
SPITTING,5,'spI-dIG,'tBI-SIK,3,1
BICYCLE,5,'bA-sx-kxl,'BI-tI-KIL,1,2
LETS,5,lEts,LItt,11,0
ENJOINED,5,En-'JOnd,IL-'SrLS,1,1
INQUIRING,5,In-'kwA-R-IG,IL-'KwI-r-IK,1,3
SOLOISTS,5,'so-lo-xsts,'tr-Lr-Ittt,1,2
WITCH,5,wIC,wIS,9,0
OVERTURE,5,'o-vR-CR,'r-Fr-Sr,1,2
WRY,5,rA,rI,3,0
COORDINATOR,5,ko-'cr-dx-.ne-dR,Kr-'cr-SI-.LI-Sr,1,4
ACCOUNTED,5,x-'kWn-txd,I-'KWL-tIS,1,2
CORNELL,5,.kcr-'nEl,.Kcr-'LIL,1,1
KINDNESS,5,'kAnd-nxs,'KILS-LIt,1,1
LATITUDE,5,'l@-dx-.tud,'LI-SI-.trS,1,2
CHRONICLE,5,'kra-nx-kxl,'Krc-LI-KIL,1,2
FADING,5,'fe-dIG,'FI-SIK,7,1
FEARING,5,'fir-IG,'FIr-IK,3,1
BROWS,5,brWz,BrWt,1,0
DISINTEGRATION,5,dI-.sIn-tx-'gre-Sxn,SI-.tIL-tI-'KrI-SIL,1,4
EVOKES,5,x-'voks,I-'FrKt,2,1
DESIGNATE,5,'dE-zxg-nxt,'SI-tIK-LIt,1,2
FUMES,5,fyumz,FKrBt,1,0
COCK,5,kak,KcK,7,0
UNREST,5,.^n-'rEst,.IL-'rItt,1,1
REFRESHED,5,rx-'frESt,rI-'FrISt,1,1
DIETRICH,5,'di-trxk,'SI-trIK,1,1
MANIFESTLY,5,'m@-nx-.fEst-li,'BI-LI-.FItt-LI,1,3
HUH,5,h^,KI,11,0
TEENAGERS,17,'ti-.ne-JRz,'tI-.LI-Srt,1,2
SARGENT,5,'sar-Jxnt,'tcr-SILt,1,1
CONDITIONERS,5,kxn-'dI-Sx-nRz,KIL-'SI-SI-Lrt,1,3
DEVIL'S,5,'dE-vxlz,'SI-FILt,2,1
OPERATIC,5,.a-px-'r@-dxk,.c-BI-'rI-SIK,1,3
SHRIVER,5,'SrA-vR,'SrI-Fr,2,1
HAZARDOUS,5,'h@-zR-dxs,'KI-tr-SIt,1,2
ENTITLE,5,En-'tA-dxl,IL-'tI-SIL,2,2
SCHOOLING,5,'sku-lIG,'tKr-LIK,1,1
DRAFTED,5,'dr@f-txd,'SrIF-tIS,2,1
MOTIVATIONS,5,.mo-dx-'ve-Sxnz,.Br-SI-'FI-SILt,1,3
DEVASTATING,5,'dE-vx-.ste-dIG,'SI-FI-.ttI-SIK,1,3
CHAPLAIN,5,'C@-plxn,'SI-BLIL,1,1
HEMORRHAGE,5,'hE-mx-rxJ,'KI-BI-rIS,1,2
BEQUEST,5,bx-'kwEst,BI-'KwItt,1,1
EXCEEDED,5,Ek-'si-dxd,IK-'tI-SIS,2,2
ADVISORS,5,xd-'vA-zRz,IS-'FI-trt,1,2
REVISE,5,rx-'vAz,rI-'FIt,1,1
PATRICE,5,px-'tris,BI-'trIt,2,1
IGNITION,5,Ig-'nI-Sxn,IK-'LI-SIL,1,2
VOICED,5,vOst,Frtt,5,0
FRAGMENTATION,5,.fr@g-mxn-'te-Sxn,.FrIK-BIL-'tI-SIL,1,3
RELUCTANCE,5,rx-'l^k-txns,rI-'LIK-tILt,2,2
ADHERED,5,xd-'hird,IS-'KIrS,1,1
EVACUATION,5,x-.v@-kyU-'e-Sxn,I-.FI-KKr-'I-SIL,1,4
ENCROACHMENT,5,En-'kroC-mxnt,IL-'KrrS-BILt,1,2
GARY,17,'gEr-i,'KIr-I,3,1
CHECKING,5,'CE-kIG,'SI-KIK,4,1
RABBITS,5,'r@-bxts,'rI-BItt,2,1
PERIPHERY,5,'px-'rI-fx-ri,'BI-'rI-FI-rI,1,3
PLANKS,5,pl@Gks,BLIKKt,3,0
KITCHENS,5,'kI-Cxnz,'KI-SILt,6,1
MERGERS,5,'mR-JRz,'Br-Srt,4,1
EDWARD'S,5,'Ed-wRdz,'IS-wrSt,1,1
ARBITER,5,'ar-bx-tR,'cr-BI-tr,1,2
GREEKS,5,griks,KrIKt,6,0
NASTY,5,'n@-sti,'LI-ttI,2,1
ALPERT,5,'@l-pRt,'IL-Brt,2,1
KAPPA,5,'k@-px,'KI-BI,11,1
LAISSEZ-FAIRE,5,.le-.ze-'fEr,.LI-.tI-'FIr,1,2
MISTRESS,5,'mI-strxs,'BI-ttrIt,2,1
RICHLY,5,'rIC-li,'rIS-LI,1,1
CARTS,5,karts,Kcrtt,3,0
GAMMA,5,'g@-mx,'KI-BI,11,1
BARTH,5,barT,BcrT,1,0
FLUENT,5,'flu-xnt,'FLr-ILt,1,1
KEMBLE,5,'kEm-bxl,'KIB-BIL,4,1
HARMLESS,5,'harm-lxs,'KcrB-LIt,1,1
TANGLED,5,'t@G-gxld,'tIK-KILS,2,1
LAPPENBERG,5,'l@-pxn-.bRg,'LI-BIL-.BrK,1,2
COLUMNIST,5,'ka-lxm-nxst,'Kc-LIB-LItt,1,2
NOVELTY,5,'na-vxl-ti,'Lc-FIL-tI,1,2
UNEMPLOYED,5,.^n-Em-'plOd,.IL-IB-'BLrS,1,2
RANKING,5,'r@G-kIG,'rIK-KIK,1,1
ENGULFED,5,En-'g^lft,IL-'KILFt,1,1
SQUIRE,5,'skwA-R,'tKwI-r,1,1
HOMOGENEITY,5,.ho-mo-Jx-'ne-x-ti,.Kr-Br-SI-'LI-I-tI,1,5
SHABBY,5,'S@-bi,'SI-BI,8,1
BALD,5,bcld,BcLS,4,0
BUYERS,5,'bA-Rz,'BI-rt,3,1
IMMACULATE,5,I-'m@-kyU-lxt,I-'BI-KKr-LIt,1,3
SCOOP,5,skup,tKrB,2,0
HIDES,5,hAdz,KISt,7,0
SLOGANS,5,'slo-gxnz,'tLr-KILt,1,1
POPULOUS,5,'pa-pyU-lxs,'Bc-BKr-LIt,1,2
WASHES,5,'wa-Sxz,'wc-SIt,2,1
KNOX,5,naks,LcKt,5,0
ENTHUSIASTICALLY,5,En-.Tu-zi-'@-stx-kli,IL-.Tr-tI-'I-ttI-KLI,1,5
ESTATES,5,E-'stets,I-'ttItt,1,1
EXCHEQUER,5,.Eks-'CE-kR,.IKt-'SI-Kr,1,2
YOW,5,yW,KW,3,0
GINNING,5,'JI-nIG,'SI-LIK,9,1
BANCROFT,5,'b@n-.krcft,'BIL-.KrcFt,1,1
UNSEEN,5,.^n-'sin,.IL-'tIL,2,1
EASEL,5,'i-zxl,'I-tIL,2,1
ADVENTUROUS,5,xd-'vEn-Cx-rxs,IS-'FIL-SI-rIt,1,3
GANTRY,5,'g@n-tri,'KIL-trI,2,1
MANOR,5,'m@-nR,'BI-Lr,7,1
LEWIS'S,5,'lu-x-sxz,'Lr-I-tIt,1,2
MOROCCO,5,mc-'ra-ko,Bc-'rc-Kr,1,2
DEACON,5,'di-kxn,'SI-KIL,9,1
PROLUSION,5,prx-'lu-Zxn,BrI-'Lr-SIL,1,2
BANTER,5,'b@n-tR,'BIL-tr,3,1
CONNOTATION,5,.ka-nx-'te-Sxn,.Kc-LI-'tI-SIL,1,3
WELLS'S,5,'wEl-zxz,'wIL-tIt,1,1
CHILDHOOD'S,5,'CAld-.hUdz,'SILS-.KrSt,1,1
STAGNANT,5,'st@g-nxnt,'ttIK-LILt,1,1
PROXIMITY,5,.prak-'sI-mx-ti,.BrcK-'tI-BI-tI,1,3
CAREY,5,'kEr-i,'KIr-I,3,1
ATHLETES,5,'@T-.lits,'IT-.LItt,1,1
SKEPTICISM,5,'skEp-tx-.sI-zxm,'tKIB-tI-.tI-tIB,1,3
EXCELLENTLY,5,'Ek-sx-lxnt-li,'IK-tI-LILt-LI,1,3
RICHNESS,5,'rIC-nxs,'rIS-LIt,1,1
MOTORISTS,5,'mo-dx-rxsts,'Br-SI-rIttt,1,2
CLUTCH,5,kl^C,KLIS,6,0
APOCALYPTIC,5,x-.pa-kx-'lIp-txk,I-.Bc-KI-'LIB-tIK,1,4
VARIOUSLY,5,'vEr-i-x-sli,'FIr-I-I-tLI,1,3
MONOPOLIES,5,mx-'na-px-liz,BI-'Lc-BI-LIt,1,3
SUPERVISOR,5,'su-pR-.vA-zR,'tr-Br-.FI-tr,1,3
PLEAD,5,plid,BLIS,13,0
BUDD,5,b^d,BIS,33,0
FORESIGHT,5,'fcr-.sAt,'Fcr-.tIt,1,1
LIGHTWEIGHT,5,'lAt-.wet,'LIt-.wIt,2,1
FRIGID,5,'frI-Jxd,'FrI-SIS,1,1
GHETTOS,5,'gE-.toz,'KI-.trt,1,1
DISFIGURED,5,.dIs-'fIg-yRd,.SIt-'FIK-KrS,1,2
NEUTRALIZED,5,'nu-trx-.lAzd,'Lr-trI-.LItS,1,2
BUFF,5,b^f,BIF,8,0
DOZED,5,dozd,SrtS,1,0
DIVING,5,'dA-vIG,'SI-FIK,3,1
GREETING,5,'gri-dIG,'KrI-SIK,5,1
GHOSTS,5,gosts,Krttt,4,0
BANKER,5,'b@G-kR,'BIK-Kr,2,1
MILLIE,5,'mI-li,'BI-LI,12,1
TEENS,5,tinz,tILt,24,0
ABSTENTION,5,xb-'stEn-Sxn,IB-'ttIL-SIL,1,2
SELF-SUSTAINING,5,.sElf-sx-'ste-nIG,.tILF-tI-'ttI-LIK,1,3
NEGLECTING,5,nx-'glEk-tIG,LI-'KLIK-tIK,1,2
CONVERTS,5,'kan-.vRts,'KcL-.Frtt,1,1
CONFERRED,5,kxn-'fRd,KIL-'FrS,2,1
GARAGES,5,gx-'ra-Zxz,KI-'rc-SIt,1,2
SITUS,5,'si-dxs,'tI-SIt,5,1
DEVELOPER,5,dx-'vE-lx-pR,SI-'FI-LI-Br,1,3
UNIQUENESS,5,.yu-'nik-nxs,.Kr-'LIK-LIt,1,2
LEESONA,5,.li-'so-nx,.LI-'tr-LI,1,2
SOUTHEASTERN,5,.sWT-'i-stRn,.tWT-'I-ttrL,1,2
SEASONED,5,'si-zxnd,'tI-tILS,2,1
INSTALLMENT,5,In-'stcl-mxnt,IL-'ttcL-BILt,1,2
BETH,5,bET,BIT,7,0
PRIMEVAL,5,.prA-'mi-vxl,.BrI-'BI-FIL,1,2
PORTRAYS,5,.pcr-'trez,.Bcr-'trIt,1,1
PREPOSTEROUS,5,prx-'pa-stx-rxs,BrI-'Bc-ttI-rIt,1,3
MECHANIC,5,mx-'k@-nxk,BI-'KI-LIK,4,2
TRAVERSE,5,trx-'vRs,trI-'Frt,1,1
SCREENING,5,'skri-nIG,'tKrI-LIK,1,1
SHIRLEY,5,'SR-li,'Sr-LI,6,1
EXPLORING,5,Ek-'splcr-IG,IK-'tBLcr-IK,1,2
OUTPUTS,5,'Wt-.pUts,'Wt-.Brtt,3,1
UNFOLDING,5,.^n-'fol-dIG,.IL-'FrL-SIK,1,2
RECEIVERS,5,rx-'si-vRz,rI-'tI-Frt,1,2
MORPHOLOGICAL,5,.mcr-fx-'la-Jx-kxl,.Bcr-FI-'Lc-SI-KIL,1,4
MAMMALIAN,5,mx-'me-li-xn,BI-'BI-LI-IL,1,3
MAJOR-LEAGUE,5,.me-JR-'lig,.BI-Sr-'LIK,1,2
ATMOSPHERES,5,'@t-mxs-.firz,'It-BIt-.FIrt,1,2
INJUNCTIONS,5,In-'J^Gk-Sxnz,IL-'SIKK-SILt,1,2
SALVAGE,5,'s@l-vxJ,'tIL-FIS,3,1
SHUTTER,5,'S^-dR,'SI-Sr,5,1
TUCKER,5,'t^-kR,'tI-Kr,3,1
INTERSTELLAR,5,.In-tR-'stE-lR,.IL-tr-'ttI-Lr,1,3
VENERABLE,5,'vE-nx-rx-bxl,'FI-LI-rI-BIL,1,3
SUNDRY,5,'s^n-dri,'tIL-SrI,2,1
ALOOF,5,x-'luf,I-'LrF,1,1
WOE,5,wo,wr,3,0
DRIVE-IN,5,'drAv-.In,'SrIF-.IL,1,1
AIRLINES,5,'Er-.lAnz,'Ir-.LILt,1,1
RIDICULE,5,'rI-dx-.kyul,'rI-SI-.KKrL,1,2
LENT,5,lEnt,LILt,10,0
REPRODUCIBLE,5,.ri-prx-'du-sx-bxl,.rI-BrI-'Sr-tI-BIL,1,4
GRADIENTS,5,'gre-di-xnts,'KrI-SI-ILtt,1,2
ENVIED,5,'En-vid,'IL-FIS,1,1
RELENTLESSLY,5,rx-'lEnt-lx-sli,rI-'LILt-LI-tLI,1,3
IMPRACTICAL,5,.Im-'pr@k-tx-kxl,.IB-'BrIK-tI-KIL,1,3
CONDUCTIVITY,5,.kan-d^k-'tI-vx-ti,.KcL-SIK-'tI-FI-tI,1,4
BOYHOOD,5,'bO-.hUd,'Br-.KrS,1,1
SURVEYOR,5,sR-'ve-R,tr-'FI-r,1,2
SHERIFF'S,5,'SEr-xfs,'SIr-IFt,1,1
HEREINAFTER,5,.hir-.In-'@f-tR,.KIr-.IL-'IF-tr,1,3
TEMPORAL,5,'tEm-pR-xl,'tIB-Br-IL,1,2
STING,5,stIG,ttIK,7,0
LODGING,5,'la-JIG,'Lc-SIK,3,1
BACKLOG,5,'b@k-.lcg,'BIK-.LcK,2,1
SECONDLY,5,'sE-kxnd-li,'tI-KILS-LI,1,2
BRISKLY,5,'brI-skli,'BrI-tKLI,1,1
SHIELDING,5,'Si-xl-dIG,'SI-IL-SIK,1,2
PHARMACY,5,'far-mx-si,'Fcr-BI-tI,1,2
DIVISIVE,5,dx-'vA-sxv,SI-'FI-tIF,1,2
MAXIMIZING,8,'m@k-sx-.mA-zIG,'BIK-tI-.BI-tIK,1,3
CUNARD,5,.ku-'nard,.Kr-'LcrS,1,1
DECREES,5,dx-'kriz,SI-'KrIt,3,1
INITIATE,5,I-'nI-Si-.et,I-'LI-SI-.It,1,3
AUSTERE,5,.c-'stir,.c-'ttIr,1,1
HOST'S,5,hosts,Krttt,4,0
FERTILE,5,'fR-dAl,'Fr-SIL,3,1
DISORGANIZED,5,.dIs-'cr-gx-.nAzd,.SIt-'cr-KI-.LItS,1,3
NEEDING,5,'ni-dIG,'LI-SIK,6,1
FLARED,5,flERd,FLIrS,1,0
EXASPERATION,5,Ek-.s@-spx-'re-Sxn,IK-.tI-tBI-'rI-SIL,1,4
SYMPATHETICALLY,5,.sIm-px-'TE-dx-kli,.tIB-BI-'TI-SI-KLI,1,4
EAGLE,5,'i-gxl,'I-KIL,1,1
STEAL,5,stil,ttIL,7,0
FACULTIES,5,'f@-kxl-tiz,'FI-KIL-tIt,1,2
ESTEEM,5,E-'stim,I-'ttIB,1,1
INDELIBLE,5,.In-'dE-lx-bxl,.IL-'SI-LI-BIL,1,3
COCHANNEL,5,.ko-'C@-nxl,.Kr-'SI-LIL,1,2
TURK,5,tRk,trK,5,0
FUSE,5,fyuz,FKrt,2,0
SUFFOCATING,5,'s^-fx-.ke-dIG,'tI-FI-.KI-SIK,1,3
DODGERS,5,'da-JRz,'Sc-Srt,2,1
POLARITY,5,px-'lEr-x-ti,BI-'LIr-I-tI,1,3
PENANCE,5,'pE-nxns,'BI-LILt,6,1
CONSTANCY,5,'kan-stxn-si,'KcL-ttIL-tI,1,2
MOBILIZATION,5,.mo-bx-lA-'ze-Sxn,.Br-BI-LI-'tI-SIL,1,4
CORRECTION,5,kxr-'Ek-Sxn,KIr-'IK-SIL,1,2
UNIFIL,5,'yu-nx-.fIl,'Kr-LI-.FIL,1,2
UNICONER,5,'yu-nx-.ka-nR,'Kr-LI-.Kc-Lr,1,3
FINS,5,fInz,FILt,17,0
ENFORCING,5,En-'fcr-sIG,IL-'Fcr-tIK,1,2
RETAILING,5,'ri-.te-lIG,'rI-.tI-LIK,1,2
DEVEY,5,'dE-vi,'SI-FI,3,1
SCULPTURED,5,'sk^lp-CRd,'tKILB-SrS,1,1
HIGH-SCHOOL,5,'hA-.skul,'KI-.tKrL,1,1
SLOANAKER,5,'slo-ne-kR,'tLr-LI-Kr,1,2
REFLECTOR,5,rx-'flEk-tR,rI-'FLIK-tr,1,2
BEARDENS,5,'bir-dxnz,'BIr-SILt,1,1
GRAPHITE,5,'gr@-.fAt,'KrI-.FIt,1,1
GARRISON,5,'gEr-x-sxn,'KIr-I-tIL,1,2
SCOURS,5,'skW-Rz,'tKW-rt,1,1
ELECTRODE,5,x-'lEk-.trod,I-'LIK-.trrS,1,2
CLATTERED,5,'kl@-dRd,'KLI-SrS,1,1
SEVERITY,5,sx-'vEr-x-ti,tI-'FIr-I-tI,1,3
RESPECTING,5,rx-'spEk-tIG,rI-'tBIK-tIK,1,2
INTERFERED,5,.In-tR-'fird,.IL-tr-'FIrS,1,2
SLIPPERY,5,'slI-pri,'tLI-BrI,1,1
AUREOMYCIN,5,.cr-i-.o-'mA-sxn,.cr-I-.r-'BI-tIL,1,4
77,5,.sE-vxn-ti-'sE-vxn,.tI-FIL-tI-'tI-FIL,1,4
INFECTIONS,5,In-'fEk-Sxnz,IL-'FIK-SILt,1,2
OK,33,.o-'ke,.r-'KI,1,1
ELASTICITY,5,x-.l@-'stI-sx-ti,I-.LI-'ttI-tI-tI,1,4
MILLIGRAM,5,'mI-lx-.gr@m,'BI-LI-.KrIB,1,2
CHANNING,5,'C@-nIG,'SI-LIK,9,1
DEFORMATION,5,.dE-fR-'me-Sxn,.SI-Fr-'BI-SIL,1,3
CURVATURE,5,'kR-vx-CR,'Kr-FI-Sr,1,2
TRUCE,5,trus,trrt,2,0
DIPOLE,5,'dA-.pol,'SI-.BrL,1,1
SILENCED,5,'sA-lxnst,'tI-LILtt,3,1
CONSUMING,5,kxn-'su-mIG,KIL-'tr-BIK,1,2
GREEDY,5,'gri-di,'KrI-SI,2,1
DELHI,5,'dE-li,'SI-LI,19,1
XYDIS,5,'zA-dxs,'tI-SIt,5,1
PROPHECY,5,'pra-fx-si,'Brc-FI-tI,1,2
BERTHA,5,'bR-Tx,'Br-TI,1,1
REMINDING,5,rx-'mAn-dIG,rI-'BIL-SIK,1,2
POLYPHOSPHATES,5,.pa-li-'fas-.fets,.Bc-LI-'Fct-.FItt,1,3
INCORRECT,5,.In-kcr-'Ekt,.IL-Kcr-'IKt,1,2
ALMIGHTY,5,.cl-'mA-di,.cL-'BI-SI,1,2
CROSBY,5,'krcz-bi,'Krct-BI,1,1
EXTRACTION,5,Ek-'str@k-Sxn,IK-'ttrIK-SIL,1,2
PROPRIETORS,5,prx-'prA-x-tRz,BrI-'BrI-I-trt,1,3
DISTRACTED,5,dx-'str@k-txd,SI-'ttrIK-tIS,1,2
MECHANIZED,5,'mE-kx-.nAzd,'BI-KI-.LItS,1,2
VERIFY,5,'vEr-x-.fA,'FIr-I-.FI,1,2
AMOUNTED,5,x-mWn-txd,I-BWL-tIS,1,2
DECEIVED,5,dx-'sivd,SI-'tIFS,1,1
SUFFUSED,5,sx-'fyuzd,tI-'FKrtS,1,1
ENHANCE,5,En-'h@ns,IL-'KILt,1,1
INTERFACES,5,'In-tR-.fe-sxz,'IL-tr-.FI-tIt,1,3
UNANIMITY,5,.yu-nx-'nI-mx-ti,.Kr-LI-'LI-BI-tI,1,4
QUANTUM,5,'kwan-txm,'KwcL-tIB,1,1
FURS,5,fRz,Frt,6,0
DUPONT,5,.du-'pant,.Sr-'BcLt,2,1
PYREX,5,'pA-.rEks,'BI-.rIKt,1,1
FLASK,5,fl@sk,FLItK,1,0
INACCURATE,5,.In-'@-kyU-rxt,.IL-'I-KKr-rIt,1,3
INVERSELY,5,In-'vR-sli,IL-'Fr-tLI,1,2
MICROMETEORITES,5,.mA-.kro-'mi-di-x-.rAts,.BI-.Krr-'BI-SI-I-.rItt,1,5
BEVERAGE,5,'bEv-rxJ,'BIF-rIS,1,1
PRIORITIES,5,.prA-'cr-x-tiz,.BrI-'cr-I-tIt,1,3
PIPING,5,'pA-pIG,'BI-BIK,5,1
POLITENESS,5,px-'lAt-nxs,BI-'LIt-LIt,1,2
INVERSE,5,'In-.vRs,'IL-.Frt,3,1
ALLOCATED,5,'@-lx-.ke-dxd,'I-LI-.KI-SIS,1,3
COMPREHEND,5,.kam-prx-'hEnd,.KcB-BrI-'KILS,1,2
MICRONS,5,'mA-.kranz,'BI-.KrcLt,1,1
AFT,5,@ft,IFt,2,0
INTENTIONAL,5,In-'tEn-Sx-nxl,IL-'tIL-SI-LIL,1,3
FURNISHES,5,'fR-nx-Sxz,'Fr-LI-SIt,1,2
GEOLOGY,5,.Ji-'a-lx-Ji,.SI-'c-LI-SI,1,3
BOROUGH,5,'bR-.o,'Br-.r,1,1
INERT,5,I-'nRt,I-'Lrt,2,1
ULCER,5,'^l-sR,'IL-tr,5,1
ELECTROPHORESIS,5,x-.lEk-.tro-fcr-'i-sxs,I-.LIK-.trr-Fcr-'I-tIt,1,5
ULTRACENTRIFUGATION,5,.^l-trx-.sEn-trx-.fyu-'ge-Sxn,.IL-trI-.tIL-trI-.FKr-'KI-SIL,1,6
EXTANT,5,'Ek-st@nt,'IK-ttILt,1,1
BEGOTTEN,5,bx-'ga-txn,BI-'Kc-tIL,1,2
STEW,5,stu,ttr,3,0
DONORS,5,'do-nRz,'Sr-Lrt,1,1
FRANCHISE,5,'fr@n-.CAz,'FrIL-.SIt,1,1
